gender,total_words,theme,theme_keyword_count,theme_keyword_normalized_term_frequency,theme_cSFIDF,id
women,6345211,Women’s Non-Domestic Work,10696,0.0016856807441076429,0.23305446567522392,bootstrap 1
men,5688753,Characterization,71828,0.012626317226288432,0.4064476858970895,bootstrap 2
men,5688753,Clothing/Makeup/Appearance ,7427,0.0013055585292594,0.2105352295306088,bootstrap 2
men,5688753,Drugs and Addiction,30353,0.005335615731602339,0.3311325834027385,bootstrap 2
men,5688753,Emotions,7276,0.0012790149264698255,0.20850445922301072,bootstrap 2
men,5688753,Explicit Reference to Defendant’s Gender ,5738,0.001008656906003829,0.18086537593372815,bootstrap 2
men,5688753,Figurative/Metaphorical Language,11264,0.001980047296832891,0.25102847661695554,bootstrap 2
men,5688753,Gender and Gender Roles,32974,0.005796349393267734,0.3323413112889673,bootstrap 2
men,5688753,Immigration,15466,0.0027186977532685985,0.2755563398658158,bootstrap 2
men,5688753,Intimate Partner Relationships,7486,0.0013159298707467173,0.2060379939060237,bootstrap 2
men,5688753,Mental Health/Mental Disability,47794,0.008401489746522656,0.37796937289320787,bootstrap 2
men,5688753,Parenting Language,114033,0.02004534209869896,0.451696652878923,bootstrap 2
men,5688753,Racial Tropes,16335,0.0028714553083953546,0.28877608420696854,bootstrap 2
men,5688753,Religion ,5760,0.0010125241858804557,0.19522560713104387,bootstrap 2
men,5688753,Sexual Language,21253,0.0037359681462703687,0.2754419000991265,bootstrap 2
men,5688753,Sexuality,578,0.00010160398948592073,0.08014640884951307,bootstrap 2
men,5688753,Socioeconomic Status/Spending/Poverty,14960,0.0026297503161061835,0.2659486868875722,bootstrap 2
men,5688753,Testimony re Gender-Based Violence ,18818,0.003307930578107364,0.29194470282677537,bootstrap 2
men,5688753,Women’s Non-Domestic Work,9817,0.001725685752220214,0.2350675849942909,bootstrap 2
women,6349077,Characterization,94297,0.014852080074001309,0.4408186376522712,bootstrap 2
women,6349077,Clothing/Makeup/Appearance ,10367,0.0016328357649466215,0.23544954588687772,bootstrap 2
women,6349077,Drugs and Addiction,35027,0.005516864892330019,0.33670984847492985,bootstrap 2
women,6349077,Emotions,10458,0.0016471685569414262,0.23661733727061904,bootstrap 2
women,6349077,Explicit Reference to Defendant’s Gender ,14573,0.00229529426088233,0.27283676255729883,bootstrap 2
women,6349077,Figurative/Metaphorical Language,10167,0.0016013351231997973,0.2257492536363863,bootstrap 2
women,6349077,Gender and Gender Roles,44522,0.007012357859260488,0.36554351755591274,bootstrap 2
women,6349077,Immigration,15193,0.002392946250297484,0.25852135004584886,bootstrap 2
women,6349077,Intimate Partner Relationships,13135,0.0020688046467226655,0.2583394208261832,bootstrap 2
women,6349077,Mental Health/Mental Disability,51230,0.008068889383448965,0.3704122493281306,bootstrap 2
women,6349077,Parenting Language,144320,0.02273086308450819,0.48100334795668825,bootstrap 2
women,6349077,Racial Tropes,11276,0.0017760061816859364,0.22710799803690127,bootstrap 2
women,6349077,Religion ,7300,0.0011497734237590756,0.2080368226531898,bootstrap 2
women,6349077,Sexual Language,45927,0.0072336498675319265,0.3832720636812028,bootstrap 2
women,6349077,Sexuality,1543,0.00024302745107674707,0.12395280327164693,bootstrap 2
women,6349077,Socioeconomic Status/Spending/Poverty,18898,0.0029764956386573987,0.2829392627893485,bootstrap 2
women,6349077,Testimony re Gender-Based Violence ,19005,0.0029933484819919497,0.27771609260297386,bootstrap 2
women,6349077,Women’s Non-Domestic Work,11246,0.0017712810854239127,0.23815276677082756,bootstrap 2
men,5678513,Characterization,71803,0.012644683564165479,0.40632521238754643,bootstrap 3
men,5678513,Clothing/Makeup/Appearance ,7498,0.0013204161018914634,0.2111984213550054,bootstrap 3
men,5678513,Drugs and Addiction,30413,0.0053558035351860605,0.33153190504174235,bootstrap 3
men,5678513,Emotions,7256,0.0012777993111929126,0.2079620645609153,bootstrap 3
men,5678513,Explicit Reference to Defendant’s Gender ,5747,0.0010120607278701309,0.1816860840230023,bootstrap 3
men,5678513,Figurative/Metaphorical Language,11018,0.0019402966938703848,0.24885203479953905,bootstrap 3
men,5678513,Gender and Gender Roles,32860,0.005786726208075952,0.3322507106424312,bootstrap 3
men,5678513,Immigration,15486,0.0027271223998254473,0.27609545538855457,bootstrap 3
men,5678513,Intimate Partner Relationships,7599,0.0013382024484226767,0.2084304947245109,bootstrap 3
men,5678513,Mental Health/Mental Disability,46800,0.008241594234265202,0.3741845742837163,bootstrap 3
men,5678513,Parenting Language,113792,0.020039048955245855,0.4508648981285021,bootstrap 3
men,5678513,Racial Tropes,16140,0.0028422933961760764,0.28799505168640294,bootstrap 3
